timestamp,station_id,scenario_id,est_x,est_y,est_z,true_x,true_y,true_z,position_error_m
0.0,3,3,-43.68328240432237,62.99067588053161,28.90108682125661,0.0,40.0,20.0,50.160040726249285
0.03333333333333333,3,3,8.846219339528204,35.38791477941161,18.346329774006104,0.16666666666666666,40.10471784116246,20.078539457471294,10.029128382457305
0.06666666666666667,3,3,58.242329974017764,9.285979348835205,7.745829827908059,0.3333333333333333,40.20942419883357,20.15707676174369,66.81130431127905
0.1,3,3,9.087901551311063,35.504761068450065,18.49004098729544,0.5,40.31410759078128,20.23560975967731,9.996443235770665
0.13333333333333333,3,3,-5.24682818494658,43.6120201675319,21.291852079766908,0.6666666666666666,40.418756537292,20.314136298250354,6.79133875768952
0.16666666666666666,3,3,-7.53665816381627,45.071830122385656,21.96429328222304,0.8333333333333334,40.52335956242944,20.3926542246181,9.654811827505206
0.2,3,3,-0.029155043588929175,41.00983367194341,20.37243331061711,1.0,40.62790519529313,20.471161386171925,1.1021690877191628
0.23333333333333334,3,3,21.12061195262904,29.772802431323086,16.03245716884787,1.1666666666666667,40.73238197127632,20.549655630598345,23.20942476905842
0.26666666666666666,3,3,-33.04360415475442,59.481117745746474,28.473547718738228,1.3333333333333333,40.836778433323154,20.628134805937993,39.886535613274305
0.3,3,3,17.735999174401684,32.122563297841474,17.144992731937947,1.5,40.941083133185145,20.70659676064464,18.816455153264698
0.3333333333333333,3,3,-14.429386384047774,49.46830592281211,24.362864669074785,1.6666666666666667,41.045284632676534,20.785039343644158,18.515697273523987
0.36666666666666664,3,3,9.136520418454381,37.04786034399036,19.219285841307975,1.8333333333333333,41.149371504928666,20.86346040439351,8.535938460267733
0.4,3,3,30.30686831035866,25.307921338729916,14.536372892251096,2.0,41.253332335643044,20.9418577929397,33.11442528888906
0.43333333333333335,3,3,-29.882706160851725,59.199803414721146,28.310817962736508,2.166666666666667,41.357155724343045,21.02022935997872,37.39886438670151
0.4666666666666667,3,3,60.74998944460732,8.668007694499085,7.62284013634727,2.3333333333333335,41.46083028562412,21.098572956914474,68.33352251835959
0.5,3,3,22.634550338622788,30.125569899498643,16.504251897858538,2.5,41.56434465040231,21.176886435917673,23.623699936011494
0.5333333333333333,3,3,-6.675819929647233,46.98723923098312,23.09766841729629,2.6666666666666665,41.667687467161024,21.25516764998473,10.907543071096779
0.5666666666666667,3,3,11.511206836086117,36.71315889969714,19.23092671649624,2.833333333333333,41.77084740319583,21.33341445299662,10.261878785599459
0.6,3,3,-13.294248702798612,51.55229903309906,25.537095255724367,3.0,41.87381314585725,21.411624699777715,19.395750492470665
0.6333333333333333,3,3,6.059178685972256,40.45400161866686,20.76105630114343,3.166666666666666,41.976573403791264,21.489796246154583,3.349016651218545
0.6666666666666666,3,3,14.213981105439728,35.959609519621985,18.959178718056723,3.3333333333333335,42.079116908177596,21.5679269490148,12.753134279531345
0.7,3,3,-44.868190407650616,69.85173422212151,33.13449101904072,3.4999999999999996,42.181432413965425,21.64601466636568,56.89562842935444
0.7333333333333333,3,3,9.080351918406194,38.97560700271338,20.330488070307137,3.6666666666666665,42.283508701106555,21.724057257393,6.4955551518195636
0.7666666666666666,3,3,8.010409158762755,40.107119111976345,20.95066582777242,3.833333333333333,42.385334575785805,21.802052582519707,4.833537788937473
0.8,3,3,28.735760489600956,27.964241022506208,15.780533774617957,4.0,42.48689887164855,21.879998503464563,29.325226477908114
0.8333333333333334,3,3,21.331544862984337,32.45110482202776,17.603033914748217,4.166666666666667,42.588190451025206,21.957892883300772,20.40486082236365
0.8666666666666667,3,3,-9.661054513707938,51.02382945911931,25.004315952287147,4.333333333333334,42.68919820615265,22.035733586514567,16.556613500312224
0.9,3,3,-7.61743516429253,49.75782424022403,25.02377517420948,4.5,42.78991106039229,22.11351847906374,14.2777324205963
0.9333333333333333,3,3,5.121906375137868,42.73929181730634,21.81494766370322,4.666666666666667,42.890317969444716,22.191245428436176,0.6096327571101219
0.9666666666666667,3,3,20.71930377262676,33.48284263308648,18.047105672455658,4.833333333333333,42.99040792256087,22.268912303708287,18.988983800177714
1.0,3,3,-9.553919122293337,51.927639368053256,26.190191269068745,5.0,43.09016994374947,22.346516975603464,17.45540774997839
1.0333333333333332,3,3,42.957801613848716,20.322561628012107,12.801969452708532,5.166666666666666,43.1895930929807,22.424057316550417,45.20680903885477
1.0666666666666667,3,3,13.239805558455572,38.56871141855585,20.232708277601027,5.333333333333333,43.28866646738583,22.501531200741535,9.483556092846865
1.1,3,3,11.41486656837776,39.68519790794266,21.146672941168532,5.500000000000001,43.38737920245291,22.578936504191145,7.12342416068963
1.1333333333333333,3,3,24.542032475607428,32.06378671248231,17.80400258857671,5.666666666666666,43.48572047321815,22.65627110479375,22.589477971158125
1.1666666666666667,3,3,2.9985723298590585,45.506831978892684,23.383545043403455,5.833333333333333,43.583679495453005,22.733532882382214,3.486674810023755
1.2,3,3,20.899481742307216,34.615937759873844,18.983032143987728,6.0,43.68124552684678,22.81071971878587,17.855686860760915
1.2333333333333334,3,3,23.862659232447818,32.89174479513873,18.029881345163815,6.166666666666667,43.77840786818467,22.88782949788861,21.336992431192503
1.2666666666666666,3,3,-31.99029142145261,67.83322728617017,32.94514510123703,6.333333333333332,43.87515586452103,22.964860105686892,46.284938038014985
1.3,3,3,-9.28899055121839,53.31302331290109,26.971841623539206,6.5,43.971478906347805,23.041809430347687,18.761711744017184
1.3333333333333333,3,3,-18.570320550755298,60.048811908224934,29.738055808198077,6.666666666666667,44.067366430758,23.11867536226639,30.596214158773805
1.3666666666666667,3,3,6.073350839173912,44.59741760397135,23.52021353376036,6.833333333333333,44.16280792260401,23.195455794124648,0.9337700766357274
1.4,3,3,-13.203680868611542,57.03537281197244,28.54998253599662,6.999999999999999,44.257792915650725,23.272148620948137,24.480825138920885
1.4333333333333333,3,3,-9.129424825107378,54.63147563127849,27.617667852652332,7.166666666666667,44.35231099372328,23.34875174016427,19.73442343545147
1.4666666666666666,3,3,-18.15876751364442,60.38631535355873,30.24534933792545,7.333333333333333,44.446351791849274,23.425263051659837,30.829259168738023
1.5,3,3,-42.13904544078353,76.13180549606433,37.30084551887487,7.5,44.53990499739547,23.50168045783858,60.43591619038874
1.5333333333333332,3,3,12.719439260919685,41.486730508713585,22.136143577254483,7.666666666666666,44.63296035119862,23.578001863678715,6.12439616853025
1.5666666666666667,3,3,2.7890852229193683,48.21334358923423,25.228287606193835,7.833333333333334,44.72550764869054,23.654225176790337,6.331438310464913
1.6,3,3,9.245552122195065,43.915515089115345,23.269103999080077,8.0,44.81753674101715,23.730348307472823,1.605549582426215
1.6333333333333333,3,3,81.53189710341377,-2.7536087630279735,2.975377234964791,8.166666666666666,44.90903753615141,23.806369168772083,89.93394861910616
1.6666666666666667,3,3,37.57545258295038,26.0703110861156,15.511015889900463,8.333333333333334,45.0,23.882285676537812,35.82614713342657
1.7,3,3,8.24608655544634,45.1176602171743,24.017566933748064,8.5,45.090414157503716,23.95809574948059,0.2622045134067172
1.7333333333333334,1,3,8.462380599218848,51.48669563948863,27.509781137112043,8.666666666666668,45.1802700937313,24.033797309228987,7.203832281031982
1.7333333333333334,3,3,-4.067713119890385,53.932621555783854,27.60849693930456,8.666666666666668,45.1802700937313,24.033797309228987,15.860219484888244
1.7666666666666666,1,3,8.938733976981798,42.71142725235306,22.6548624135726,8.833333333333334,45.26955795496678,24.109388280386487,2.944620091721026
1.7666666666666666,3,3,20.858755763338436,37.339553421769814,20.651636485444598,8.833333333333334,45.26955795496678,24.109388280386487,14.81390576424793
1.8,3,3,-14.13974262661931,60.5098440038588,31.243128936431226,9.0,45.35826794978997,24.184866590588438,28.545350113304917
1.8,1,3,9.141445387665893,39.274166672435356,20.88393981338187,9.0,45.35826794978997,24.184866590588438,6.923323821639382
