timestamp,station_id,scenario_id,est_x,est_y,est_z,true_x,true_y,true_z,position_error_m
0.0,3,2,-38.15406388226003,57.69656841916289,28.236246563251886,0.0,40.0,20.0,42.85716838518816
0.03333333333333333,3,2,7.749627443360382,36.45423322169406,18.47824816723691,0.16666666666666666,40.10471784116246,20.078539457471294,8.566695063526582
0.06666666666666667,3,2,50.88230541604972,16.373694232338572,8.689243335287873,0.3333333333333333,40.20942419883357,20.15707676174369,57.051308531460045
0.1,3,2,8.000370362255765,36.57565020551258,18.62342326361083,0.5,40.31410759078128,20.23560975967731,8.534094239611717
0.13333333333333333,3,2,-4.500047796618475,42.8862144668647,21.21957034476771,0.6666666666666666,40.418756537292,20.314136298250354,5.796817902256709
0.16666666666666666,3,2,-6.473699082292114,44.038226253730365,21.84666335670335,0.8333333333333334,40.52335956242944,20.3926542246181,8.23778812162616
0.2,3,2,0.09764548731770617,40.90286895969371,20.381083695593194,1.0,40.62790519529313,20.471161386171925,0.9476089534356649
0.23333333333333334,3,2,18.55960288856609,32.26197709244414,16.37663896256041,1.1666666666666667,40.73238197127632,20.549655630598345,19.790807394902497
0.26666666666666666,3,2,-28.618805007898118,55.21013094478839,27.866959942838765,1.3333333333333333,40.836778433323154,20.628134805937993,34.0018299947773
0.3,3,2,15.647644058286502,34.14488150701974,17.419540315373748,1.5,40.941083133185145,20.70659676064464,16.035863837594142
0.3333333333333333,3,2,-12.345720604657558,47.4961653181165,24.08755498674861,1.6666666666666667,41.045284632676534,20.785039343644158,15.775533849359938
0.36666666666666664,3,2,8.19444319224344,37.97237830269064,19.34611344514798,1.8333333333333333,41.149371504928666,20.86346040439351,7.270443331662906
0.4,3,2,26.647330163187462,28.896949913981885,15.033371753735631,2.0,41.253332335643044,20.9418577929397,28.197185639687106
0.43333333333333335,3,2,-25.72879505084812,55.14610811596123,27.74814306471882,2.166666666666667,41.357155724343045,21.02022935997872,31.836407072879247
0.4666666666666667,3,2,53.16965364524066,16.10219852069772,8.669706291077235,2.3333333333333335,41.46083028562412,21.098572956914474,58.15383387568816
0.5,3,2,20.016996398300826,32.701672907314176,16.867206420511735,2.5,41.56434465040231,21.176886435917673,20.098891886843074
0.5333333333333333,3,2,-5.467840477100452,45.79255460147082,22.957930463525862,2.6666666666666665,41.667687467161024,21.25516764998473,9.278153725116107
0.5666666666666667,3,2,10.378528220760586,37.8397583173338,19.394410564274988,2.833333333333333,41.77084740319583,21.33341445299662,8.726005006342794
