scenario_id,sensor_mode,rmse_full_mean,rmse_full_std,rmse_steady_mean,rmse_steady_std,rmse_steady_xy_mean,rmse_steady_xy_std,median_error_steady_mean,mean_nees_steady_mean,n_repetitions,divergence_rate_pct,empirical_divergence_rate_pct,distance_scale,noise_scale
2,rf_only,6.626752617524266,0.002793413202665915,6.626752617524266,0.002793413202665915,0.7488862863661174,0.024254879274314734,6.046307784324929,68.64310868447241,20,100.0,0.0,0.75,0.5
2,track_to_track_ci,1.7405668272753243,0.777539128388989,1.0429385400643578,1.0567990372914728,0.9608043326271867,1.016399133459584,0.17353342369892497,40.032377554640554,20,44.99999999999999,0.0,0.75,0.5
2,baseline_geometric,3.5712612589882964,0.21651429176519452,3.5712612589882964,0.21651429176519452,3.4230534345165764,0.21202821939694902,0.08871725762079188,,20,0.0,0.0,0.75,1.0
2,camera_only,1.7309365386000835,0.7963404753935813,0.32255953947114424,0.11449843653542326,0.31005206560085435,0.11149741238584687,0.040812996295481074,2.8976499739189894,20,0.0,0.0,0.75,1.0
2,fusion,0.5181864406121057,0.19355411005992826,0.30504902626426234,0.03908308820292121,0.28673042840020097,0.03892965632056805,0.18014578716312968,47.19598778352451,20,0.0,0.0,0.75,1.0
2,rf_only,6.733345825414803,0.009154267227450226,6.733345825414803,0.009154267227450226,1.4084757336461193,0.042963812775325294,6.141870174108214,91.53775428013641,20,100.0,0.0,0.75,1.0
2,track_to_track_ci,2.591132466951972,1.6511073935101808,0.6121222834803175,0.19784213295998754,0.5830556257840078,0.18777683731488448,0.25928360428568287,54.74667698002527,20,5.000000000000004,0.0,0.75,1.0
2,baseline_geometric,14.292694339456265,23.79969859114728,14.292694339456265,23.79969859114728,13.80503637778566,23.29670019021143,0.17737647508407697,,20,0.0,5.0,0.75,2.0
2,camera_only,3.455558508878692,1.8416020983627863,0.37509272429243384,0.11619958804094187,0.3582868395025468,0.11457781739068676,0.0726405506014801,3.2113944276200677,20,0.0,0.0,0.75,2.0
2,fusion,1.1005566785194665,0.5631814167045768,0.5395443112839143,0.046793307648680255,0.5052559606275039,0.04601639336349213,0.3682496047386277,65.22138316835043,20,0.0,0.0,0.75,2.0
2,rf_only,52615502.41836533,40222623.66205467,52615502.41836533,40222623.66205467,52615502.22621204,40222623.926640525,46180728.27809571,10515190178648.262,20,100.0,95.0,0.75,2.0
2,track_to_track_ci,5.0914723086553,4.752659928079766,0.8553040501195868,0.08004131157668458,0.8103248943169199,0.07932639327319853,0.3950796323104251,73.18630289049693,20,0.0,0.0,0.75,2.0
2,baseline_geometric,1.2424118031580302,0.1028110545195847,1.2424118031580302,0.1028110545195847,1.2074942336468673,0.10034063590611882,0.041345596138609955,,20,0.0,0.0,1.0,0.5
2,camera_only,0.8243041964391835,0.653986629924462,0.11237286309134517,0.043545035587361766,0.10809905052252555,0.04312897632020631,0.02457264746144526,2.760540968267127,20,0.0,0.0,1.0,0.5
2,fusion,0.24999848762411925,0.10275464453470784,0.1361546723881732,0.014099702363735084,0.12802100579338,0.013875481765379637,0.07128164717761365,34.073408403731534,20,0.0,0.0,1.0,0.5
2,rf_only,6.668174564283548,0.0057316727010026085,6.668174564283548,0.0057316727010026085,1.0539942600130385,0.03570637355338435,6.0944068377929606,81.01752278607546,20,100.0,0.0,1.0,0.5
2,track_to_track_ci,1.2542599575694386,0.721861840845423,0.41019041401269957,0.38579835685138,0.3852018405007841,0.37579122441346624,0.1720990097991251,38.774959482384155,20,19.999999999999996,0.0,1.0,0.5
2,baseline_geometric,2.565341377260754,0.2180102334388268,2.565341377260754,0.2180102334388268,2.493223619485815,0.2128850948390409,0.08270417441913411,,20,0.0,0.0,1.0,1.0
2,camera_only,1.8342068296594043,2.17535760464359,0.13809547520991786,0.042986846411224675,0.13091006580131911,0.04321368511032174,0.04396733156001386,2.944386995530788,20,0.0,0.0,1.0,1.0
2,fusion,0.459350805591037,0.19171020984249465,0.2547750117167301,0.01424127305881141,0.23789616918189121,0.013979059940894554,0.15831281005521097,47.726535892572954,20,0.0,0.0,1.0,1.0
