scenario_id,sensor_mode,repetition,covariance_stabilized,t_conv_s,empirically_diverged,t_empirical_divergence_s,mean_nees_steady,rmse_full_m,median_error_full_m,p95_error_full_m,rmse_full_xy_m,rmse_steady_m,median_error_steady_m,p95_error_steady_m,rmse_steady_xy_m,n_grid_points,n_valid_points_steady,distance_scale,noise_scale
1,fusion,10,True,2.7666666666666666,False,,62.53097656372146,1.0458104363765552,0.2963013060031645,0.8635432570488406,1.0009483742103176,0.3721477983911078,0.2843805883732217,0.6753218659646631,0.3379966176717971,401,345,1.0,2.0
1,rf_only,10,False,,True,0.9999999999999999,232157432723860.7,154870297.82684857,101865643.26567261,283480664.04114676,154870297.82684845,154870297.82684857,101865643.26567261,283480664.04114676,154870297.82684845,401,381,1.0,2.0
1,camera_only,10,True,1.2666666666666666,False,,3.025924005404896,0.3731504657602498,0.0875130508469362,0.21936927565126813,0.35472570663240904,0.11258550682256292,0.08680033436752763,0.2130127607936584,0.09896112847013519,401,375,1.0,2.0
1,track_to_track_ci,10,True,2.5,False,,56.07578960551209,5.549185300265935,0.4380595998988038,1.4452154336763157,5.407158776186561,0.48803192164083364,0.42316008158701673,0.7666801130001317,0.41924700688693683,401,351,1.0,2.0
1,baseline_geometric,10,True,,False,,,5.250974756004717,0.1809618062112489,5.968960333176668,5.153172409306305,5.250974756004717,0.1809618062112489,5.968960333176668,5.153172409306305,401,401,1.0,2.0
