scenario_id,sensor_mode,repetition,covariance_stabilized,t_conv_s,empirically_diverged,t_empirical_divergence_s,mean_nees_steady,rmse_full_m,median_error_full_m,p95_error_full_m,rmse_full_xy_m,rmse_steady_m,median_error_steady_m,p95_error_steady_m,rmse_steady_xy_m,n_grid_points,n_valid_points_steady,distance_scale,noise_scale
3,fusion,10,True,1.6666666666666667,False,,66.96638004322998,0.4175187696454151,0.3715327777423815,0.6847852413829839,0.3873159359654131,0.42293771201092056,0.3774224685252891,0.6871949245637939,0.3924045261402074,401,367,1.5,2.0
3,rf_only,10,False,,False,,93.03076484726064,7.326417844955326,6.286957387360279,11.69317737259961,3.213087358622719,7.326417844955326,6.286957387360279,11.69317737259961,3.213087358622719,401,381,1.5,2.0
3,camera_only,10,True,1.2666666666666666,False,,3.257560184551067,0.12956328646718054,0.09659934587618645,0.22943132968838065,0.11121888667052862,0.12566886433515015,0.095524330437851,0.22175624211855585,0.10753879272050353,401,375,1.5,2.0
3,track_to_track_ci,10,True,1.4000000000000001,False,,54.28213623466035,0.49550624162716383,0.4551890207275787,0.7705746242982239,0.42007217154954923,0.4997430906020479,0.45618693435532004,0.7713720028755641,0.4234924786728428,401,373,1.5,2.0
3,baseline_geometric,10,True,,False,,,0.27103418047238115,0.20586856283199656,0.4963113913028953,0.2131235388546562,0.27103418047238115,0.20586856283199656,0.4963113913028953,0.2131235388546562,401,401,1.5,2.0
