scenario_id,sensor_mode,repetition,covariance_stabilized,t_conv_s,empirically_diverged,t_empirical_divergence_s,mean_nees_steady,rmse_full_m,median_error_full_m,p95_error_full_m,rmse_full_xy_m,rmse_steady_m,median_error_steady_m,p95_error_steady_m,rmse_steady_xy_m,n_grid_points,n_valid_points_steady,distance_scale,noise_scale
3,fusion,8,True,3.2666666666666666,False,,40.60213304248439,0.36289243220953626,0.152847366268798,0.9274233293254908,0.3472907192287805,0.19856727609592967,0.14400298076795148,0.4616823846119596,0.18492063176872747,401,335,0.75,1.0
3,rf_only,8,False,,False,,85.13592989314331,6.734164147652714,6.080451195458936,10.175241180066081,1.4129751297814768,6.734164147652714,6.080451195458936,10.175241180066081,1.4129751297814768,401,381,0.75,1.0
3,camera_only,8,True,3.966666666666667,False,,3.3119201827116664,3.211556086542992,0.0541177672001294,9.814001363701204,3.0699475137226258,0.12135807637856805,0.04574339405127638,0.3046486317816845,0.11335930669704951,401,321,0.75,1.0
3,track_to_track_ci,8,False,,False,,42.88057677258572,2.6028829201011394,0.31864900252671224,6.669594131673857,2.4821736704319184,2.6028829201011394,0.31864900252671224,6.669594131673857,2.4821736704319184,401,381,0.75,1.0
3,baseline_geometric,8,True,,False,,,3.0865201379915814,0.08952553327696182,7.198675532202767,2.979940317480752,3.0865201379915814,0.08952553327696182,7.198675532202767,2.979940317480752,401,401,0.75,1.0
