scenario_id,sensor_mode,repetition,covariance_stabilized,t_conv_s,empirically_diverged,t_empirical_divergence_s,mean_nees_steady,rmse_full_m,median_error_full_m,p95_error_full_m,rmse_full_xy_m,rmse_steady_m,median_error_steady_m,p95_error_steady_m,rmse_steady_xy_m,n_grid_points,n_valid_points_steady,distance_scale,noise_scale
1,fusion,13,True,1.8666666666666667,False,,68.28064316966251,1.0305588287868794,0.4025785950032113,0.8334307078182783,0.9952986922237135,0.4799034004742529,0.39735644984755325,0.8089203899845365,0.45035346042603747,401,363,1.5,2.0
1,rf_only,13,False,,True,0.9999999999999999,93948934264208.03,178260131.3253831,159305211.7910247,283629379.3945622,178260131.32538298,178260131.3253831,159305211.7910247,283629379.3945622,178260131.32538298,401,381,1.5,2.0
1,camera_only,13,True,1.0,False,,3.287755921267,0.14831107868022647,0.11713984470117628,0.26667159700883675,0.13550030552009873,0.14831107868022647,0.11713984470117628,0.26667159700883675,0.13550030552009873,401,381,1.5,2.0
1,track_to_track_ci,13,True,1.3,False,,53.39670957892489,0.6003595954564577,0.556293946889107,0.8707343681978322,0.5314317025236237,0.6044191326938544,0.558948595702992,0.8718932098303955,0.5350025700633774,401,375,1.5,2.0
1,baseline_geometric,13,True,,False,,,0.2854526318374294,0.2249640932486334,0.529937724121008,0.247857556447251,0.2854526318374294,0.2249640932486334,0.529937724121008,0.247857556447251,401,401,1.5,2.0
