timestamp,x,y,z,vx,vy,vz,speed,course_over_ground,vertical_speed,pos_uncertainty,vel_uncertainty,scenario_id,sensor_mode,ground_truth_x,ground_truth_y,ground_truth_z,ground_truth_vx,ground_truth_vy,ground_truth_vz
1.0,8.35456090397502,41.629240528550525,21.645200258709348,8.450705740806587,1.5588971716679079,1.5478982173923632,8.731585010806576,79.54817610398794,1.5478982173923632,7.135560535852756,13.506114678173775,1,camera_only,5.0,43.09016994374947,22.346516975603464,5.0,2.9878321647415556,2.327185826137484
1.0,7.487068195973207,40.66793433219851,21.368667260668712,7.12574830495215,0.09065452104855831,1.125537950114708,7.214661656991505,89.27111637563642,1.125537950114708,3.9099601172489584,9.965045708781608,1,camera_only,5.0,43.09016994374947,22.346516975603464,5.0,2.9878321647415556,2.327185826137484
1.0,5.286506220626658,42.88740172609812,22.379091074369388,3.764739128275766,3.4805387241761823,2.6687999660120667,5.780130082709778,47.24630997002282,2.6687999660120667,0.48058247181185143,8.01111704868395,1,camera_only,5.0,43.09016994374947,22.346516975603464,5.0,2.9878321647415556,2.327185826137484
1.0333333333333332,5.514302903008074,42.99726503912736,22.440854325539547,4.947265256689489,4.416803600393317,2.5155007136748173,7.09304810395311,48.24226206901685,2.5155007136748173,0.5187553525642743,6.126369327483346,1,camera_only,5.166666666666666,43.1895930929807,22.424057316550417,5.0,2.977502274190593,2.3252240016125385
1.0333333333333332,5.660486201506468,42.83146050943108,22.372885895865284,5.065446619097325,3.218260490713287,2.199987754892385,6.391861713044729,57.570736198410344,2.199987754892385,0.3853856391392537,5.7615638659445425,1,camera_only,5.166666666666666,43.1895930929807,22.424057316550417,5.0,2.977502274190593,2.3252240016125385
1.0666666666666667,5.672588765596295,42.981866618667425,22.30316578247273,3.246537582269727,3.263914015051103,-0.5379992355842349,4.634930867685731,44.8470775978564,-0.5379992355842349,0.44429627864704146,4.972091636307116,1,camera_only,5.333333333333333,43.28866646738583,22.501531200741535,5.0,2.966845866961865,2.323198429897011
1.0666666666666667,5.6575912169926745,42.979963802554146,22.355461817312044,3.1925403404232116,3.0675365279726363,0.26835805523483547,4.43555072358387,46.143953869859885,0.26835805523483547,0.35347544592546093,4.594998036096243,1,camera_only,5.333333333333333,43.28866646738583,22.501531200741535,5.0,2.966845866961865,2.323198429897011
1.1,5.779044039470719,43.08178711769891,22.388592273236483,3.3581157598489684,3.080178592752895,0.578139522773445,4.593330700874032,47.47188843293586,0.578139522773445,0.42259013433273,4.285123673733107,1,camera_only,5.500000000000001,43.38737920245291,22.578936504191145,5.0,2.95586411165051,2.3211091665229717
1.1,5.846983408964246,43.000820452856814,22.362959167212694,3.773121829017213,2.422213313032547,0.42485722541243576,4.5037838905106735,57.30094468994488,0.42485722541243576,0.3443941090498773,3.8920158997002696,1,camera_only,5.500000000000001,43.38737920245291,22.578936504191145,5.0,2.95586411165051,2.3211091665229717
1.1333333333333333,6.050116254109741,43.02849522545211,22.449075993654084,4.373967818219163,2.0301696087708616,1.1916797033233046,4.967220916217282,65.10170986333603,1.1916797033233046,0.41203754299451933,3.700364827864252,1,camera_only,5.666666666666666,43.48572047321815,22.65627110479375,5.0,2.9445582125297523,2.3189562687686327
1.1333333333333333,5.857397772337344,43.2155917511584,22.595861853847794,3.1317035159789723,3.3395739752882916,2.3829372458878955,5.16127030548272,43.16017684613808,2.3829372458878955,0.3393576979110311,3.3177685320593238,1,camera_only,5.666666666666666,43.48572047321815,22.65627110479375,5.0,2.9445582125297523,2.3189562687686327
1.1666666666666667,6.110616041686079,43.30598699452796,22.59190786529554,4.137514816877699,3.332196624985231,1.7844170800541848,5.6041687628973635,51.15335675705967,1.7844170800541848,0.39954890655776426,3.167274127009141,1,camera_only,5.833333333333333,43.583679495453005,22.733532882382214,5.0,2.932929409418835,2.316739795656773
1.1666666666666667,5.980149303434744,43.43178378472342,22.683047705580545,3.3334235688504363,4.146285822317783,2.425562894928109,5.84694400238048,38.79768495890899,2.425562894928109,0.333711461761176,2.832302882103068,1,camera_only,5.833333333333333,43.583679495453005,22.733532882382214,5.0,2.932929409418835,2.316739795656773
1.2,6.145064307262527,43.57382044762872,22.693436818769634,3.6552072003545613,4.213204361529939,1.958446225529546,5.911610803142376,40.94359695885706,1.958446225529546,0.38500526670717466,2.705406048840393,1,camera_only,6.0,43.68124552684678,22.81071971878587,5.0,2.920978977547065,2.314459807953123
1.2,6.108171280967527,43.60320480232863,22.731561040298224,3.4461582255930954,4.379011540424107,2.2040160268958653,5.992448183656183,38.20174482837851,2.2040160268958653,0.32593856314339203,2.4255189889664273,1,camera_only,6.0,43.68124552684678,22.81071971878587,5.0,2.920978977547065,2.314459807953123
1.2333333333333334,6.014943217183996,43.82867691828767,22.897784092702395,2.3226110821045225,4.750250019765709,2.712477971734466,5.942805249723701,26.056090844127024,2.712477971734466,0.3694088865883935,2.319777858840987,1,camera_only,6.166666666666667,43.77840786818467,22.88782949788861,5.0,2.908708227413965,2.312116368164696
1.2333333333333334,5.928437215956215,43.91753684917215,22.94138690989838,1.8749317002955095,5.226019598802704,2.946886137025028,6.2857607043565755,19.736392222614672,2.946886137025028,0.31690944747466343,2.091352581004534,1,camera_only,6.166666666666667,43.77840786818467,22.88782949788861,5.0,2.908708227413965,2.312116368164696
1.2666666666666666,6.1611465924367135,43.957215508258365,22.975645780750742,2.6921266872998646,4.583332508737425,2.6411790351483315,5.935512587959739,30.42883456310564,2.6411790351483315,0.13084703677907744,1.240252010687432,1,camera_only,6.333333333333332,43.87515586452103,22.964860105686892,5.0,2.896118504645567,2.309709540538079
1.2666666666666666,6.16222969533003,43.95383452717806,23.011778763872208,2.7023002181163136,4.561515280556592,2.8340270669680296,6.011784888025367,30.64304496586418,2.8340270669680296,0.12411464895362757,1.2212879029816686,1,camera_only,6.333333333333332,43.87515586452103,22.964860105686892,5.0,2.896118504645567,2.309709540538079
1.2666666666666666,6.159037032044542,43.962986071497205,23.019697359756716,2.6899861019471984,4.606864501578228,2.8747749853727167,6.059996450584389,30.281007423008862,2.8747749853727167,0.11711415081276523,1.2040819842104267,1,camera_only,6.333333333333332,43.87515586452103,22.964860105686892,5.0,2.896118504645567,2.309709540538079
1.3,6.348850990314998,44.03633040712416,23.084953300365374,3.3695780018240273,4.072987761882798,2.6596896507371675,5.917536164406758,39.600914405808304,2.6596896507371675,0.11229344084210889,1.0713539703689523,1,camera_only,6.5,43.971478906347805,23.041809430347687,5.0,2.8832111898468455,2.3072393910576663
1.3,6.349769903582209,44.06076424498838,23.068696614235716,3.383745126655954,4.18675782625742,2.573284179815952,5.966612409733577,38.9452051254712,2.573284179815952,0.10603841915376205,1.0581119195973843,1,camera_only,6.5,43.971478906347805,23.041809430347687,5.0,2.8832111898468455,2.3072393910576663
1.3,6.340011562700525,44.105738077436456,23.071486017273813,3.3343998193847924,4.408507869029561,2.5848347586443645,6.1020106945420025,37.10224464609999,2.5848347586443645,0.10041936840102676,1.0447699254071898,1,camera_only,6.5,43.971478906347805,23.041809430347687,5.0,2.8832111898468455,2.3072393910576663
1.3333333333333333,6.598195017961966,44.12661943577297,23.126542498169016,4.507357797283831,3.45532129130767,2.2722701359341606,6.117085180832264,52.52637990955159,2.2722701359341606,0.10427788479114543,0.9259243850589978,1,camera_only,6.666666666666667,44.067366430758,23.11867536226639,5.0,2.8699876984503203,2.3047059874438545
1.3333333333333333,6.600335084864115,44.155401179104906,23.152393244095464,4.547002418377565,3.5606826844535746,2.3808742578509703,6.246779522585726,51.93608932649722,2.3808742578509703,0.09888526131899796,0.9158808694392337,1,camera_only,6.666666666666667,44.067366430758,23.11867536226639,5.0,2.8699876984503203,2.3047059874438545
1.3333333333333333,6.609374227078738,44.11946421692784,23.129288589657893,4.599076556249114,3.3913534281387197,2.27161495691673,6.1492290376336,53.594982090536504,2.27161495691673,0.09402361090040659,0.9041424116184201,1,camera_only,6.666666666666667,44.067366430758,23.11867536226639,5.0,2.8699876984503203,2.3047059874438545
1.3666666666666667,6.768752429495298,44.22921948148757,23.20109888215475,4.647821636349983,3.3607713617578825,2.2461407307251364,6.159722257663685,54.12986244518101,2.2461407307251364,0.09926158817902891,0.7950897127694941,1,camera_only,6.833333333333333,44.16280792260401,23.195455794124648,5.0,2.8564494805608387,2.3021093991511825
1.3666666666666667,6.768622557791315,44.23898445988723,23.191643615111154,4.649424525890383,3.4029349419247152,2.200111012331016,6.167463263571449,53.799433507551186,2.200111012331016,0.09461772954614853,0.7866959302327666,1,camera_only,6.833333333333333,44.16280792260401,23.195455794124648,5.0,2.8564494805608387,2.3021093991511825
1.3666666666666667,6.775891283987555,44.20754914218879,23.175999147312602,4.691354318686778,3.262473382589855,2.130361092946218,6.098440481131826,55.184379409191884,2.130361092946218,0.09030711265592832,0.7761985367377098,1,camera_only,6.833333333333333,44.16280792260401,23.195455794124648,5.0,2.8564494805608387,2.3021093991511825
1.4,6.918888271427457,44.317309716534645,23.27176626942875,4.592182346352617,3.294146752674767,2.256543106402358,6.0853535904959815,54.346689548774684,2.256543106402358,0.09542955258299696,0.6861339054545716,1,camera_only,6.999999999999999,44.257792915650725,23.272148620948137,5.0,2.8425980207965535,2.299449697366431
1.4,6.918892749339806,44.317861884731585,23.265988182540628,4.591259578250152,3.2984869687032967,2.2309460803188776,6.0775654016118486,54.30549562341977,2.2309460803188776,0.09135004093461745,0.6786004210036087,1,camera_only,6.999999999999999,44.257792915650725,23.272148620948137,5.0,2.8425980207965535,2.299449697366431
